311060,-0.64,-10.27,-0.38,-0.05,0.12,0.02,19.90
311162,-1.78,-9.38,2.36,-0.10,-0.16,0.01,19.91
311264,-0.69,-10.30,-0.25,-0.06,0.13,0.02,19.91
311366,-1.74,-9.45,2.18,-0.09,-0.19,0.02,19.90
311468,-0.77,-10.26,-0.14,-0.04,0.18,0.02,19.90
311570,-1.55,-9.41,1.80,-0.10,-0.22,0.03,19.91
311672,-0.74,-10.08,0.03,-0.04,0.18,0.02,19.91
311774,-1.43,-9.41,1.74,-0.10,-0.25,0.03,19.90
311876,-0.98,-10.01,0.16,-0.03,0.22,0.01,19.90
311978,-1.29,-9.63,1.56,-0.11,-0.26,0.03,19.89
312080,-1.10,-10.04,0.33,-0.05,0.23,0.00,19.90
312182,-1.22,-9.67,1.52,-0.10,-0.27,0.02,19.90
312282,-1.42,-9.87,1.17,-0.05,0.24,0.00,19.90
312384,-0.88,-9.95,0.62,-0.11,-0.27,0.03,19.89
312486,-1.54,-9.78,1.42,-0.04,0.23,0.01,19.89
312588,-0.75,-9.78,0.66,-0.10,-0.26,0.04,19.89
312690,-1.47,-9.66,1.32,-0.04,0.26,0.01,19.90
312792,-0.81,-9.84,0.51,-0.10,-0.27,0.03,19.89
312894,-1.50,-9.72,1.30,-0.04,0.22,0.00,19.90
312996,-0.90,-9.82,0.79,-0.11,-0.29,0.03,19.89
313098,-1.50,-9.81,1.43,-0.05,0.24,0.00,19.89
313200,-0.82,-9.92,0.62,-0.10,-0.28,0.03,19.89
313302,-1.51,-9.76,1.33,-0.04,0.27,0.00,19.89
313404,-0.96,-9.83,0.89,-0.11,-0.26,0.03,19.89
313506,-1.42,-9.79,1.06,-0.03,0.26,0.01,19.88
313608,-0.86,-9.69,0.78,-0.10,-0.28,0.03,19.90
313708,-1.75,-9.51,1.47,-0.05,0.21,0.01,19.90
313810,-0.56,-9.92,0.22,-0.10,-0.22,0.03,19.89
313912,-1.79,-9.62,1.47,-0.05,0.19,0.00,19.89
314014,-0.67,-9.92,0.39,-0.10,-0.24,0.03,19.89
314116,-1.81,-9.71,1.48,-0.05,0.19,-0.00,19.90
314218,-0.57,-10.01,0.27,-0.09,-0.21,0.03,19.90
314320,-1.87,-9.67,1.58,-0.05,0.18,0.00,19.89
314422,-0.61,-10.00,0.34,-0.10,-0.22,0.03,19.88
314524,-1.85,-9.66,1.58,-0.05,0.17,0.01,19.90
314626,-0.46,-9.92,0.16,-0.08,-0.19,0.04,19.90
314728,-1.80,-9.49,1.49,-0.05,0.18,0.01,19.90
314830,-0.49,-9.94,0.08,-0.10,-0.19,0.03,19.89
314932,-1.86,-9.62,2.01,-0.05,0.12,0.00,19.89
315034,-0.46,-10.06,-0.08,-0.09,-0.14,0.03,19.89
315136,-1.86,-9.70,1.78,-0.06,0.14,0.00,19.89
315236,-0.42,-10.22,-0.61,-0.06,-0.02,0.02,19.90
315338,-1.95,-9.47,2.35,-0.08,-0.01,0.01,19.89
315440,-0.44,-10.31,-0.38,-0.07,0.02,0.03,19.89
315542,-1.92,-9.46,2.42,-0.08,-0.06,0.01,19.90
